# stan_version_major = 2
# stan_version_minor = 0
# stan_version_patch = 1
# model = chebyshev_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.65000000000000002 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = chebyshev.dataset.R
# init = 2 (Default)
# random
#   seed = 12345
# output
#   file = samples2.csv
#   append_sample = 0 (Default)
#   diagnostic_file =  (Default)
#   append_diagnostic = 0 (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,coefs.1,coefs.2,coefs.3,coefs.4,coefs.5,coefs.6,coefs.7,coefs.8,coefs.9,coefs.10,coefs.11,coefs.12,coefs.13,coefs.14,coefs.15,coefs.16,coefs.17,coefs.18,coefs.19,coefs.20
-13.8001,0.91473,0.661107,1,0.996112,0.000207555,0.500218,0.00250256,-0.000543322,0.00282696,0.00166452,-0.00137949,-0.000887583,0.00134566,-0.00266209,0.000555743,0.00180709,0.00202632,0.000762771,-0.000779894,-0.00466704,0.000691626,0.00495637,0.00120037
-16.0206,0.69442,0.661107,1,0.998146,-0.000889846,0.50233,-0.00419827,-0.000856257,0.00198853,-0.000993524,0.00145973,-0.00047163,-0.00634345,-0.0014493,-0.00483401,-0.00223569,-0.00172528,-0.00140403,0.00468758,0.000207681,0.0022683,-0.000628309,-0.000897324
-15.1407,0.665154,0.661107,1,1.003,0.00487222,0.502685,-0.00306345,-0.00196042,0.00502475,-6.74542e-05,-0.000417378,-0.00166206,-0.00076994,-0.00241413,-0.00046888,0.00262096,-0.00189599,6.37704e-05,0.00197321,0.00256018,0.00393932,-0.00042119,-0.00060397
-15.1407,0.41664,0.661107,1,1.003,0.00487222,0.502685,-0.00306345,-0.00196042,0.00502475,-6.74542e-05,-0.000417378,-0.00166206,-0.00076994,-0.00241413,-0.00046888,0.00262096,-0.00189599,6.37704e-05,0.00197321,0.00256018,0.00393932,-0.00042119,-0.00060397
-15.1407,0.461853,0.661107,1,1.003,0.00487222,0.502685,-0.00306345,-0.00196042,0.00502475,-6.74542e-05,-0.000417378,-0.00166206,-0.00076994,-0.00241413,-0.00046888,0.00262096,-0.00189599,6.37704e-05,0.00197321,0.00256018,0.00393932,-0.00042119,-0.00060397
-15.2231,0.640581,0.661107,1,0.999865,-0.00554641,0.496264,0.00230081,0.00247123,-0.00558055,0.00120478,-0.00259474,0.00141596,0.000390452,0.00254007,0.000886433,-0.00195366,0.000954234,0.000724517,-0.000392819,-0.000488793,-0.00310535,0.00129178,8.77696e-05
-14.9943,0.820771,0.661107,1,0.999287,0.00450909,0.502793,-0.0022303,-0.00320454,0.00592979,0.000417887,0.00293324,-0.000793501,0.000705264,-0.00112981,-0.00164678,0.00205802,-0.00261236,-0.000100275,0.000144572,0.00069131,0.00254319,-0.00258607,-0.000332356
-16.1517,0.669835,0.661107,1,0.997424,-0.00501709,0.495595,0.00269932,0.00213606,-0.00641771,-0.00106046,-0.00303338,-0.000328553,-0.000843562,0.00121442,0.00176179,-0.00165883,0.00138506,9.49599e-05,-0.00194314,-0.00259546,-0.000663022,0.00243479,0.0014369
-14.0707,0.921839,0.661107,1,0.997406,-0.00256742,0.499919,0.00232761,-0.000409159,-0.00374848,0.00018249,0.000750213,-0.00160628,-0.00410531,-0.000543032,-0.00120366,-0.00095139,-0.00369725,0.00145641,8.36835e-05,-0.00528738,-0.000125341,-0.00130896,0.000868815
-14.0707,0.592297,0.661107,1,0.997406,-0.00256742,0.499919,0.00232761,-0.000409159,-0.00374848,0.00018249,0.000750213,-0.00160628,-0.00410531,-0.000543032,-0.00120366,-0.00095139,-0.00369725,0.00145641,8.36835e-05,-0.00528738,-0.000125341,-0.00130896,0.000868815
-13.9699,0.829286,0.661107,1,1.00325,0.00291311,0.50067,-0.000417704,0.000989396,0.00217124,0.000904103,-0.00118057,0.00140659,0.00262367,0.000970552,0.0016648,0.000589062,0.00411775,-0.0013827,-0.00171457,0.00585104,0.00055517,0.000995486,-0.00217426
-13.9699,0.515442,0.661107,1,1.00325,0.00291311,0.50067,-0.000417704,0.000989396,0.00217124,0.000904103,-0.00118057,0.00140659,0.00262367,0.000970552,0.0016648,0.000589062,0.00411775,-0.0013827,-0.00171457,0.00585104,0.00055517,0.000995486,-0.00217426
-13.9699,0.656685,0.661107,1,1.00325,0.00291311,0.50067,-0.000417704,0.000989396,0.00217124,0.000904103,-0.00118057,0.00140659,0.00262367,0.000970552,0.0016648,0.000589062,0.00411775,-0.0013827,-0.00171457,0.00585104,0.00055517,0.000995486,-0.00217426
-13.9699,0.392896,0.661107,1,1.00325,0.00291311,0.50067,-0.000417704,0.000989396,0.00217124,0.000904103,-0.00118057,0.00140659,0.00262367,0.000970552,0.0016648,0.000589062,0.00411775,-0.0013827,-0.00171457,0.00585104,0.00055517,0.000995486,-0.00217426
-14.4399,0.665653,0.661107,1,0.998006,-0.00349625,0.498561,-0.00153939,-0.00169982,-0.00261568,-0.00105983,0.00217925,-0.000925516,-0.0010461,-0.000562773,-0.00319546,-0.000935599,-0.00297284,0.0010557,0.000722775,-0.00545822,-0.00343987,0.000236199,0.00246395
-14.4399,0.369281,0.661107,1,0.998006,-0.00349625,0.498561,-0.00153939,-0.00169982,-0.00261568,-0.00105983,0.00217925,-0.000925516,-0.0010461,-0.000562773,-0.00319546,-0.000935599,-0.00297284,0.0010557,0.000722775,-0.00545822,-0.00343987,0.000236199,0.00246395
-17.8287,0.361567,0.661107,1,0.995872,-0.0077495,0.500495,0.00255696,-0.00117171,0.00522192,-0.00115945,0.00278401,-7.97116e-05,0.00120474,0.00203567,-0.00210532,-0.000421391,0.00387139,-0.00193571,-0.00115017,-0.00382561,-0.00325381,-0.0019006,-0.001308
-18.0695,0.693629,0.661107,1,1.00325,0.00804635,0.499833,0.000179536,0.00128041,-0.0053563,0.00147347,-0.00146693,0.000343355,-0.00137839,-0.0033823,0.0028262,0.00117308,-0.00394832,0.000815614,-0.00044836,0.00570132,0.00118591,0.00100283,0.000361129
-18.2616,0.656636,0.661107,1,0.994584,0.00269367,0.505337,0.00545626,0.000418747,-0.00393142,0.000870209,0.00190455,0.00395772,-0.001436,-0.00174305,0.00241339,0.00245862,0.00253903,0.000141715,-0.00564023,0.00280413,-0.00112652,0.00142197,-0.000879639
-16.6714,0.671559,0.661107,1,1.00014,-0.00359262,0.495091,-0.00312706,-0.000469504,0.00171276,-0.00121081,-0.00413165,-0.00666973,0.00200651,0.00240631,-0.00148644,-0.00089236,-0.00246574,0.000651345,0.00363113,-0.00109847,-0.00158463,-0.00110786,0.000332019
-18.1053,0.55739,0.661107,1,1.00423,-0.000880071,0.493062,0.00276664,-0.000458553,-0.00217898,0.000529868,-0.00339953,-0.00387308,-0.00167172,-0.00333212,-0.000558884,-0.000558831,-0.00262502,0.00413161,0.00219988,-0.00146122,0.00595487,0.000277961,-0.00104691
-19.3663,0.496428,0.661107,1,0.997462,-0.00015334,0.509025,-0.00278004,0.000283329,0.0016563,-0.00161903,0.000561915,0.00193536,0.000728522,0.00396016,0.00216419,0.0031896,0.00245381,-0.00376732,-0.00119551,0.00335569,-0.00599089,0.000865484,0.00158768
-19.2463,0.939116,0.661107,1,0.997558,-0.00183958,0.492474,0.000913894,-2.62868e-06,-0.000722111,0.00140313,-0.00254634,-0.00237724,-0.00154626,-0.00417184,-0.00175282,-0.00195925,-0.00265474,0.0041243,0.00101468,-0.00491323,0.00651597,-0.00213461,-0.000817881
-19.478,0.598062,0.661107,1,0.999046,-0.00269203,0.503869,0.00213088,0.00184706,0.000815401,0.00490856,0.00316323,0.0020576,-0.00638022,-0.00188678,-0.00239421,-0.00414914,0.00380623,0.00126,-0.0015911,-0.0054901,0.00354854,0.000963558,0.00283706
-21.878,0.806485,0.661107,1,0.997781,-0.0031122,0.503775,0.00455483,0.000789078,-0.00138228,0.00708987,-5.61421e-05,0.00269527,-0.00306717,0.0017383,-0.00236578,0.00133564,0.000337715,0.00248584,-0.00290082,-0.00875215,0.00287244,0.00179928,0.00504518
-24.6221,0.698331,0.661107,1,1.0075,0.00263145,0.496582,-0.00500549,-0.000540873,0.00126497,-0.00909261,0.000268568,-0.00404171,0.00308693,-0.00264627,0.00228548,-0.00290625,0.000550964,-0.00319052,0.00184701,0.00722507,-0.00419218,-0.00144674,-0.00456082
-21.6881,1,0.661107,1,0.994494,-0.00233294,0.502913,0.00301016,0.000795252,0.00013491,0.00832188,-0.00219549,0.00447105,-0.00354057,0.00070154,-0.00256487,0.00232293,0.000620495,0.00345748,-0.0024725,-0.00662082,0.0029879,0.000455664,0.00471655
-22.6697,0.774849,0.661107,1,1.00735,0.00204013,0.495228,-0.00347407,-0.00132848,0.00136005,-0.00702449,0.00272459,-0.00548139,0.0042495,0.000398635,8.47067e-05,-0.00176487,-0.00199501,-0.00427668,0.00186827,0.00728197,-0.00127403,0.000109006,-0.00352392
-24.8426,0.56343,0.661107,1,0.994899,-0.00138513,0.505847,0.00602374,0.00129352,-0.00339075,0.00686595,-0.00339423,0.00406608,-0.00462914,-0.00132191,0.00202301,0.00269702,0.00122369,0.00504401,-0.00239614,-0.00747259,0.000722998,-0.00147558,0.00387881
-22.2533,0.794319,0.661107,1,0.997856,-0.000719328,0.498536,-0.00346337,0.00369155,0.00877639,0.00242039,-0.00221868,-0.00203342,0.00547317,0.00392764,0.00141387,5.65575e-05,-0.00453564,-0.00203723,-0.00670751,-0.0032624,0.000385759,0.00234719,0.00259785
-22.2533,0.37198,0.661107,1,0.997856,-0.000719328,0.498536,-0.00346337,0.00369155,0.00877639,0.00242039,-0.00221868,-0.00203342,0.00547317,0.00392764,0.00141387,5.65575e-05,-0.00453564,-0.00203723,-0.00670751,-0.0032624,0.000385759,0.00234719,0.00259785
-15.7912,1,0.661107,1,1.00315,0.00116526,0.499249,-0.00411306,-0.00186952,0.00253967,0.0026985,-0.00334741,0.00127598,0.000128547,0.00702719,-0.000653323,0.00301653,-0.00293307,0.00095368,-0.00121844,0.00161943,-0.00150376,-0.00111887,0.00187467
-15.7714,0.678118,0.661107,1,1.00146,0.00128819,0.502759,-0.00157636,0.000733509,0.00173237,0.00276416,0.00153156,0.00317704,0.00249297,-3.86713e-05,0.00234276,-0.0012021,-0.00616259,-0.00141985,-0.00110741,-0.0040357,-0.00218405,-0.0035492,0.00290447
-16.5081,0.828749,0.661107,1,0.99637,0.000798587,0.500348,0.00400204,0.000597976,0.00295446,-0.000940616,0.000744234,-0.000537133,0.00341551,-0.00104122,0.00672267,-0.00130508,-0.0030935,-0.000450224,-4.2948e-05,-0.00320011,0.000932226,-0.00514558,0.00257209
-20.4467,0.592862,0.661107,1,1.00974,0.00296084,0.494548,-0.00574785,0.00149918,-0.00516981,0.0012297,-0.00439842,0.000270307,-0.00319636,-0.00268068,0.00241779,-0.00114032,0.00407686,-0.0021336,5.80616e-05,-0.00273037,0.000354559,0.00166168,-0.00109496
-18.9293,1,0.661107,1,1.00808,0.00153976,0.494241,-0.00402649,0.00192867,-0.00608586,0.00238368,-0.00285759,-0.00126404,-4.08561e-06,-0.00148444,0.00222793,-0.00472554,0.00303471,0.00259796,-0.000593133,-0.00280218,0.000618222,-0.000886223,-0.000631134
-22.6508,0.606735,0.661107,1,1.00286,-0.000104972,0.501308,0.000161691,-0.00958075,0.00293392,-0.00189431,-0.00078579,3.73544e-05,0.00271103,-0.00429221,-0.00195941,0.00567719,-0.0036112,-0.00433637,0.00289182,0.00110168,-0.00682048,-0.00305144,0.00077359
-21.7343,1,0.661107,1,0.99854,0.000315271,0.500956,0.00751828,0.00136688,0.00304298,0.00474031,0.00311802,-0.00627738,-0.000817646,-0.00168254,-0.00291797,-0.00364836,-0.000222138,0.0060661,-0.00435448,-0.00521966,0.000694033,0.00142147,0.000222928
-24.3841,0.505961,0.661107,1,0.994117,0.00129109,0.50052,0.00705137,0.000159955,0.00265702,0.00625966,0.00238858,-0.000307147,-0.00867441,0.00208654,-0.00434958,-0.00125779,0.00377656,0.000386014,0.00191509,-0.00370126,0.00590561,0.000757909,-0.00413121
-18.6811,1,0.661107,1,1.00245,-0.00428043,0.502456,0.00499052,-0.00130085,-0.0041175,-0.000209045,0.000587272,0.00129891,0.00343499,0.00203283,0.000798024,-0.000834579,3.19806e-05,-0.00343466,0.00223348,0.00157409,0.00439225,-0.00334884,0.00716528
-19.67,0.518984,0.661107,1,0.998172,0.00134379,0.506025,0.00423959,0.00123316,0.000513959,0.000589493,-0.00293205,0.00194485,0.00329375,-0.000275459,0.00871617,-0.00174861,0.00231434,-0.00191262,0.000468592,-0.000508472,0.0045532,0.00419519,-0.00118978
-22.3137,0.459535,0.661107,1,0.999706,0.00714989,0.505946,0.00154439,0.0029344,-0.0061362,-0.00617233,-0.00154385,-0.00146897,0.0023576,-0.00191634,0.00336784,0.00409274,0.00202063,-0.000154771,-0.000606568,-0.0044947,0.00284494,0.00324907,0.00235722
-24.3253,0.741551,0.661107,1,0.996175,-0.00686097,0.493987,-0.00303467,-0.00418262,0.00635831,0.00446336,0.00112542,0.00245271,-0.00037152,0.00233002,-0.00471353,-0.00316177,-0.00156301,-0.000581067,0.00176447,0.00552043,-0.00548023,-0.00219391,-0.00313668
-19.1174,1,0.661107,1,0.996262,-0.00533091,0.504063,0.0012713,0.00363049,0.00386207,-0.00413689,0.00148879,-0.00109556,-0.00337942,-0.00273144,0.0047402,-0.000774289,-0.000643173,0.00361679,0.00353069,-0.000870731,0.000219955,-0.00251125,0.00477751
-17.9684,0.473159,0.661107,1,1.00009,-0.000277131,0.498253,0.00274012,-0.00218586,0.00138819,-0.000899032,8.24693e-05,-0.000713411,-0.00802025,-0.00303433,0.00268324,-0.00448294,-0.00275243,0.00035346,0.00398037,0.00479596,-0.000193361,-0.00262631,-0.00191063
-17.7202,0.615781,0.661107,1,1.00612,0.00369084,0.497353,0.00512374,0.000214945,0.00349371,-0.0029381,-0.0013783,0.00171336,-0.00431253,-0.0021607,-0.00179622,0.000590308,0.00260557,-0.00335024,0.00268028,0.00123957,-0.00493759,-0.00036589,0.00157197
-17.7202,0.277104,0.661107,1,1.00612,0.00369084,0.497353,0.00512374,0.000214945,0.00349371,-0.0029381,-0.0013783,0.00171336,-0.00431253,-0.0021607,-0.00179622,0.000590308,0.00260557,-0.00335024,0.00268028,0.00123957,-0.00493759,-0.00036589,0.00157197
-19.0918,0.866197,0.661107,1,1.00732,0.000225019,0.497777,0.00339676,-0.00222319,0.00261013,0.00189105,-0.00133896,0.0011933,-0.00254686,-0.000989764,-0.00539736,0.00302282,-0.00372576,-0.00668704,0.00217195,4.08356e-05,-0.00527257,0.000217111,0.00053695
-16.6202,0.929044,0.661107,1,0.999652,0.00024139,0.499377,-0.00370573,0.00108528,-0.00227934,-0.00576623,-0.00212344,0.00201333,0.00667183,0.00108372,0.000917466,-0.0021065,0.00262289,-0.00240146,0.00165466,-0.0004413,-0.00332423,-0.00285473,-0.00123521
-14.8299,0.442707,0.661107,1,0.995955,-0.00271211,0.498502,-8.07686e-05,0.000173234,0.00290508,-0.00358252,0.00296709,0.00139514,0.00152925,0.00344272,-0.00236075,0.000644218,0.000708007,0.00178701,0.00313047,0.00360227,-0.00136298,6.60893e-05,0.00400657
-19.5385,0.22676,0.661107,1,0.994554,-0.00630001,0.499806,-0.00210846,0.00384212,-0.000773807,-0.00578037,-0.000200427,0.000742877,0.00144648,0.00176773,0.00400276,0.00350229,0.00169433,0.0021272,-7.2587e-06,-0.00246219,-0.00108583,0.00104083,-0.00711027
-19.5385,0.324254,0.661107,1,0.994554,-0.00630001,0.499806,-0.00210846,0.00384212,-0.000773807,-0.00578037,-0.000200427,0.000742877,0.00144648,0.00176773,0.00400276,0.00350229,0.00169433,0.0021272,-7.2587e-06,-0.00246219,-0.00108583,0.00104083,-0.00711027
-20.4598,0.708904,0.661107,1,1.00355,0.00685023,0.50091,-0.000205962,-0.00418834,-0.0032598,0.00542008,0.0020341,0.000598318,-0.00205717,-0.00250063,-0.00456804,-0.00440451,-0.00276102,-0.00208687,0.000434297,0.00296714,0.00103994,-0.000916009,0.00607448
-18.6327,0.785639,0.661107,1,0.996688,-0.00624828,0.498583,0.000528127,0.00352959,0.000989125,-0.00370046,-0.00153317,0.00136019,-0.00120603,0.000581115,0.00434066,0.00367441,0.00292828,0.00234478,0.00151828,-0.00141252,-0.00532216,0.000422376,-0.00556132
-21.4686,0.443712,0.661107,1,0.990278,-0.00367804,0.499301,0.000847612,-0.000962151,-0.00226586,-0.000892828,0.00566347,0.000464793,0.00315814,-0.00237756,0.000371235,-0.00373335,0.00076566,0.00344642,0.00481079,0.0010219,-0.00382175,0.00220293,-0.00773677
-20.1933,0.656055,0.661107,1,1.00509,0.00530998,0.503182,-0.00218399,0.00195197,0.00334013,0.000168372,-0.00584417,-0.00218179,-0.00258409,0.00261931,-0.00113866,0.000929723,0.00212247,-0.00431182,-0.00432638,-0.00216913,0.00297201,-0.00195059,0.00604733
-18.4966,0.712157,0.661107,1,0.997461,-0.00807244,0.497314,-8.75895e-05,-0.0015198,-0.0027671,0.000552959,0.00443219,0.00169097,0.00115573,-0.00072795,0.00206512,-0.000255383,-0.000401993,0.00433452,0.00188756,0.000793234,-0.00428562,0.000330071,-0.00557486
-22.4943,0.322868,0.661107,1,1.00208,0.00879859,0.504278,-0.000952684,-0.000174879,0.00444635,-0.000210324,-0.00310008,-0.00563492,-0.00229198,0.000586395,-0.00145492,0.0016615,-0.000654934,-0.00443987,-0.00320799,-0.00184055,0.00450499,-0.000505245,0.0065285
-22.6256,0.987937,0.661107,1,0.995473,-0.0101599,0.497174,0.00171292,-0.00131209,-0.00445672,0.000952225,0.00250189,0.00535784,-0.00117866,0.00048204,0.00265005,-0.000844221,0.00203312,0.00459476,0.00223277,0.00177473,-0.0026674,8.68225e-05,-0.00618264
-20.1175,1,0.661107,1,0.996652,0.00807711,0.502939,-0.00255309,0.00209973,0.00375097,-0.000945255,-0.00208482,-0.00479555,-0.000375535,-0.000275349,-0.00296081,0.000540628,-0.00251705,-0.00523404,-0.00227471,-0.00225251,0.000691797,-0.000583771,0.00574186
