# stan_version_major = 2
# stan_version_minor = 0
# stan_version_patch = 1
# model = chebyshev_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.65000000000000002 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = chebyshev.dataset.R
# init = 2 (Default)
# random
#   seed = 12345
# output
#   file = samples1.csv
#   append_sample = 0 (Default)
#   diagnostic_file =  (Default)
#   append_diagnostic = 0 (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,coefs.1,coefs.2,coefs.3,coefs.4,coefs.5,coefs.6,coefs.7,coefs.8,coefs.9,coefs.10,coefs.11,coefs.12,coefs.13,coefs.14,coefs.15,coefs.16,coefs.17,coefs.18,coefs.19,coefs.20
-18.7713,0.781157,0.61836,1,0.993222,-0.00320662,0.498568,0.00100574,0.00222089,0.00106685,0.0019688,-0.00328205,-0.00589142,0.00276511,-0.00266946,-0.00463561,0.00159748,0.00346044,-0.0035296,-0.00229498,-0.00427955,-0.00324135,0.00184837,0.000285102
-22.2101,0.781158,0.61836,1,1.00727,0.00197949,0.498342,-0.0010873,-0.00358093,0.00213825,-0.00360727,0.00129544,0.00355138,-0.00492604,0.00330744,0.00214121,0.00443795,-0.00398321,0.00599432,0.00628711,-0.00172291,0.00028216,0.00387862,-0.00375233
-17.4896,1,0.61836,1,1.00449,7.67024e-05,0.498436,0.00210991,0.00153652,-0.0023748,0.00359416,-0.00163612,-0.00185374,0.00356463,-0.00556123,0.00463638,0.00555788,0.00167182,-0.00158601,-0.00168902,-0.00199066,0.00376011,0.00046097,-0.000976891
-18.4494,0.910164,0.61836,1,1.00431,-0.00218402,0.501949,-0.000679235,0.00149713,-0.00212207,-0.00107846,-0.000989028,-0.00474746,0.00370832,-0.00209668,0.00540462,0.00241052,1.74795e-05,-0.00208581,-9.9463e-05,-0.00398578,0.00785023,-0.000912677,0.000958617
-23.8766,0.333586,0.61836,1,0.998229,-0.00851543,0.498786,0.00417379,-0.00200839,-0.000953396,0.000432522,0.000969643,0.00287538,8.38771e-05,-0.0015846,0.00437437,0.00160544,0.0103494,-0.00242805,-0.00318013,-0.00139185,-0.00365166,-0.00413381,0.0028272
-21.5967,1,0.61836,1,1.00747,0.00563447,0.500439,-0.0047932,0.00207467,-0.00427256,-2.91482e-05,-0.000144124,-0.00671886,0.00270671,0.000995279,-0.00368562,-0.00282773,-0.00693472,0.00260062,0.00185415,0.00126072,0.00273564,0.000557205,-0.00105451
-24.1119,0.589903,0.61836,1,0.99405,-0.00237382,0.506592,9.98597e-05,-0.000710306,0.00107681,0.00193012,0.00603715,0.00729409,-0.00625643,0.00515791,-0.00305157,0.000207822,0.00223644,-0.00307345,9.02767e-05,-0.00163276,0.00313079,-0.00599138,0.000362458
-19.0102,1,0.61836,1,0.997389,0.000857138,0.49686,-0.00126078,0.00440503,-0.000759753,-0.00113483,-0.005432,-0.0030001,0.00538903,-0.00448633,0.00417149,-0.002009,-0.000568056,0.00364566,0.00126874,0.000334542,-0.00420122,0.00431244,-0.000373986
-18.4594,0.950043,0.61836,1,1.00086,0.00339756,0.501475,-0.00106218,-0.00484731,0.0026506,-0.0011963,0.00293216,0.0015204,-0.000900147,0.00243965,-0.000657324,0.0055828,-5.92084e-05,0.00521458,0.00414845,0.00369712,-0.00455027,0.00321612,-0.00124188
-17.6297,0.680704,0.61836,1,1.00221,0.00101252,0.499165,-0.00242358,-0.00260046,0.00411641,5.33016e-06,-0.00224947,-0.00380983,-0.00186175,0.000238643,-0.00476021,0.00292721,0.0015113,0.00405529,0.00270159,0.000992672,0.000653786,0.00739663,0.000121648
-20.2201,0.71505,0.61836,1,0.994455,-0.00182199,0.503217,-0.000814334,-0.00255149,0.00180906,0.000251633,-0.000480833,-0.00307847,-0.00164855,-0.00124075,-0.00811638,0.00209476,0.00365358,0.00561166,0.000971008,0.00566315,0.00107952,0.00434665,0.000607586
-17.6064,0.650642,0.61836,1,1.00154,0.00542808,0.497559,0.00466409,0.00119098,-0.00217965,-0.00013198,-0.00226386,0.0039452,-0.000967972,0.0028234,0.00298563,-0.00134584,-0.00397935,-0.000929841,-0.00167772,-0.00641318,0.00186738,-0.000505825,-0.000621019
-20.3116,0.831314,0.61836,1,1.00607,-0.00861658,0.501344,-0.00130729,-0.00347096,-0.00535989,0.00335461,0.000725345,-0.000487414,0.00274428,-0.00226391,-0.00257904,-0.00443636,-0.00138044,-0.00155819,0.00374756,0.00172515,0.00321446,-0.00132677,0.0014134
-16.5674,0.856609,0.61836,1,1.00218,-0.00512457,0.499641,0.00057903,-0.000447902,-0.00380844,0.00290516,-0.0023776,-0.000981516,-0.00261225,-0.0047834,0.00405797,-0.00397662,-0.00155393,0.00356868,-0.000818034,-0.00202798,-0.000604178,0.000403994,0.00268822
-15.8428,0.77352,0.61836,1,0.998528,0.00396687,0.497064,-0.000748767,-0.00130279,0.00181209,-0.00494212,0.00552017,0.000811217,0.00181308,0.00333617,-0.00126624,0.00202907,0.00419192,-0.000694986,0.000887673,0.00164065,-0.00205634,0.000648973,-0.00132478
-13.5476,1,0.61836,1,1.00236,-0.00364947,0.50114,0.00150189,0.00131931,-0.00201425,0.00188686,-0.00328856,-0.000721648,-0.00294957,-0.000924736,-0.00231948,-0.00132197,-0.00474184,-0.000134457,-0.00112602,-0.00242155,0.000250083,-4.82868e-05,0.00116099
-13.5476,0.36334,0.61836,1,1.00236,-0.00364947,0.50114,0.00150189,0.00131931,-0.00201425,0.00188686,-0.00328856,-0.000721648,-0.00294957,-0.000924736,-0.00231948,-0.00132197,-0.00474184,-0.000134457,-0.00112602,-0.00242155,0.000250083,-4.82868e-05,0.00116099
-15.2044,0.592393,0.61836,1,1.00182,0.00211476,0.498295,-0.00345292,0.000854769,-0.00597396,0.00430477,-0.00267665,0.000567394,-0.00177046,-0.000277545,0.000711704,-0.00357114,-5.01581e-05,0.000353386,0.00143903,-0.0020083,0.00073017,0.0038357,-0.000356646
-15.7133,0.957827,0.61836,1,0.995746,-0.000802221,0.502799,0.00407762,0.0014933,0.00574822,-0.00423983,0.00100426,-0.000695271,-0.000269864,-0.00168558,-0.0028547,0.00288218,0.00130732,-0.00128374,-0.00221007,0.00227302,0.000389328,-0.00313535,0.000434847
-19.2023,0.366485,0.61836,1,1.00042,0.000135104,0.499709,0.00272629,0.00435559,0.00701263,-0.00457013,0.00638409,0.00167328,-0.00164848,0.00108848,0.000451696,0.00153194,0.00147026,-0.00378816,-0.00121358,-0.00116027,0.00274367,0.0042052,-0.00326983
-18.8658,0.861739,0.61836,1,0.999737,0.000422404,0.498429,-0.00460127,-0.00424386,-0.00676738,0.00308754,-0.0018551,-0.00392391,1.84692e-05,-0.00141514,-0.00167394,0.00269592,-0.00170381,0.00637126,0.000219942,0.000852639,-0.00142022,-0.000315867,0.00448453
-17.6154,1,0.61836,1,0.997594,-0.0014562,0.502022,3.64053e-05,-0.00315495,-0.00424809,-0.000105337,-0.00616351,-0.000209163,0.00250794,0.000965905,-0.00129953,0.00117039,0.000232533,0.00490591,0.00195077,-0.00655865,-0.000264303,0.00218867,0.00290917
-17.3575,0.693376,0.61836,1,1.00272,-0.000626605,0.49712,-0.000344677,0.000379761,0.00355581,-0.00275863,0.00672604,0.0027827,-0.0015709,0.00102231,-0.00266038,-0.00384084,0.00124603,-0.00244245,-0.000286124,0.0040352,-0.00384435,-0.00344801,-0.00166418
-19.7361,0.570944,0.61836,1,0.993895,0.000649251,0.501845,0.0040203,0.0032523,-0.00289031,0.000905544,0.00639488,-0.00197347,-0.00256576,0.00397674,0.00210753,-0.0020645,0.00208848,-0.00327125,-0.00623353,-0.00313369,-0.000435736,-0.00316921,-0.00197789
-20.9034,0.68138,0.61836,1,0.996699,-0.00111574,0.501582,0.000991265,0.00546939,0.00129083,0.00179086,4.52167e-05,-0.000152468,-0.00355565,0.00653862,0.00789238,-0.00190741,0.00201171,-0.000847438,-0.00591703,-0.000771375,0.00026696,-0.00185785,0.00506739
-24.3844,0.769435,0.61836,1,1.00045,-0.00210321,0.501654,0.00206439,0.00191117,0.000565966,-0.00457523,-0.00105229,0.00127922,0.0104624,-0.00191431,0.000777307,-0.00126823,0.00246528,0.00142923,0.00370784,0.00289061,-0.00182379,0.00272714,-0.0104807
-22.3485,0.811386,0.61836,1,1.00082,8.97001e-06,0.496282,0.00356568,0.00945357,0.00186702,-0.00333672,-0.00103674,-0.00355032,0.00445762,-0.00168291,-0.000758901,0.000753473,-0.00299227,0.00195647,0.00414953,-0.000431778,0.00384471,0.004659,-0.00544764
-22.5822,0.961996,0.61836,1,1.0015,-0.00337424,0.498053,0.00708941,0.00636828,-0.000862776,-0.00134706,0.000166123,-0.00491102,0.00283875,-0.00774129,-0.000789117,0.00275648,-0.00318748,-0.000924848,-0.00206083,0.00214985,0.0033613,0.00408126,-0.00335671
-23.6797,0.958578,0.61836,1,1.00176,0.00278216,0.50198,-0.00847212,-0.00614058,-0.000176416,-0.000407971,0.00192504,0.00516247,-0.00310747,0.00673279,0.00207923,-0.0061422,0.00140143,0.00125211,0.00014108,-0.00117158,-0.00106871,-0.003628,0.00463798
-24.1081,0.958385,0.61836,1,0.996549,-0.0040145,0.495968,0.00749021,0.00468752,-0.000474704,-0.000743481,-0.0023384,-0.00558035,0.00316977,-0.00609203,-0.00189623,0.00713143,-0.00212141,-0.00399957,-0.00132123,-0.00013684,0.00193762,0.00286369,-0.00314774
-23.6422,1,0.61836,1,1.00193,-0.00578823,0.500872,-3.04765e-05,-0.00285188,-0.00307076,-0.00224202,-0.00407433,0.00457966,0.00612173,0.00110732,-0.00178278,-0.00439044,0.000598702,-0.000874671,-0.00485595,-0.00171856,0.0063738,-0.00644305,-0.00475571
-25.7515,0.83726,0.61836,1,1.00212,-0.00638474,0.50348,-0.00216153,-0.00329719,-0.00424801,-0.00212726,-0.00313048,0.00552298,0.00294476,-0.00197711,-0.00120487,-0.00586077,0.00228425,0.000587593,-0.00375996,-0.00701922,0.00264579,-0.00636558,-0.00577561
-22.7506,1,0.61836,1,0.996808,0.00325525,0.502299,-0.00209867,0.00134186,0.00340089,-0.00154579,0.00271687,-0.000974801,0.00197244,0.0041406,0.00156729,0.00545206,-0.00188323,-0.0073233,0.000391905,0.000939416,0.00378819,0.00695268,0.00703755
-22.7506,0.498786,0.61836,1,0.996808,0.00325525,0.502299,-0.00209867,0.00134186,0.00340089,-0.00154579,0.00271687,-0.000974801,0.00197244,0.0041406,0.00156729,0.00545206,-0.00188323,-0.0073233,0.000391905,0.000939416,0.00378819,0.00695268,0.00703755
-18.2226,1,0.61836,1,0.997492,-0.00339229,0.496157,0.00306146,-0.000915488,0.000520339,0.00129801,0.000331692,0.00129759,-0.0054559,-0.00249323,-0.00131969,-0.00421273,0.00198975,0.00565382,-0.00168083,-0.00130787,0.000205174,-0.00501464,-0.00413476
-21.796,0.568105,0.61836,1,1.00269,0.00548852,0.502753,-0.00414651,-0.00131505,-0.00153233,-0.000103272,-2.47421e-05,-0.00402597,0.00532538,0.00046433,0.00117561,0.0020863,-0.00190978,-0.00945091,0.000919071,0.000904076,-0.00234937,0.00588333,0.00235362
-18.4606,1,0.61836,1,1.00231,-0.00162602,0.501769,0.000212389,-0.00462541,-0.00280378,0.00215235,-0.00218607,-0.00462932,0.00179823,0.00299331,0.00217202,0.00243321,-0.00153168,-0.00559835,0.00503482,0.002654,-0.00198663,0.00360578,0.00350989
-20.3457,0.496808,0.61836,1,0.991414,0.00173493,0.49964,-0.000233142,0.00150398,-0.00147432,-0.0020595,0.00488851,0.00170038,-0.000375105,0.00084216,0.00157899,-0.00360927,0.000163659,0.00440148,-0.00436355,-0.00417402,0.00511165,-0.00704024,-0.000955394
-22.9926,0.443473,0.61836,1,0.989524,0.00316094,0.500562,-0.00612781,0.00642259,-0.00246793,-0.00281696,0.0065756,0.00286106,0.000680625,0.00202838,0.00555484,0.000181603,0.00120952,0.000237371,0.00344132,-0.00143981,0.00382408,-0.00118014,-0.00119466
-23.301,0.947358,0.61836,1,0.994482,-0.000809244,0.494207,0.00584683,0.00191621,-0.00766912,0.00452781,-0.00190816,0.00479626,0.00115124,0.00151049,-0.00391645,-0.000415993,0.000963622,0.000703807,7.90574e-05,0.000510327,0.00261322,-0.00648127,0.00455252
-26.1348,0.762831,0.61836,1,0.993808,0.00584767,0.497806,0.0021398,0.000965511,-0.00367107,0.0101219,-0.00357159,0.00266649,0.000949477,-0.00122597,-0.0051413,0.00268839,0.00545709,0.00121751,-0.00283377,-0.00117665,0.000839985,-0.00735751,0.00305332
-22.3013,1,0.61836,1,0.994212,-0.00106526,0.502596,-0.00138863,-0.000370125,-0.00664729,-0.00198653,0.00241435,-0.00227074,-0.00444796,-0.00123278,-0.00134336,0.00167513,-0.0105905,0.00452568,-0.00232375,-0.000168825,-0.00178591,0.00310969,-0.000639404
-24.8496,0.84476,0.61836,1,0.996056,0.00233684,0.497632,-0.000388496,0.00168773,0.000848172,0.00158335,0.000391302,-0.00551356,0.0021585,-0.0021761,-0.000831283,-0.000457679,0.00260944,0.00360054,-0.00503213,0.0085086,0.00560396,0.00933086,0.00362492
-23.0024,1,0.61836,1,0.991755,0.000637607,0.501027,0.00500087,-0.00373359,-0.00160842,-0.00344709,0.00197933,0.00280647,-0.00600081,-0.000872996,-0.00917492,-0.000412158,-0.00437887,0.00154933,-0.00466411,0.00221253,-0.00204967,-0.00029788,-0.0016647
-21.1726,1,0.61836,1,1.01111,-0.000418651,0.497082,-0.00744668,0.00279208,0.001609,0.00385449,-0.00066177,-0.00280365,0.00540706,-0.00203807,0.00444188,0.000396743,0.00495006,0.000867558,0.00115576,-0.000654423,-0.0010738,0.000551274,-7.94844e-05
-21.2603,0.971344,0.61836,1,0.998406,0.00670501,0.49567,0.00234487,0.0022374,-0.00302698,-0.00367836,0.00267814,-0.00523726,-0.00224124,0.00324492,-0.00684445,0.00187016,0.0031446,0.00294855,-0.00223015,0.000887549,-0.000975507,0.00426184,0.000818082
-20.8404,0.760692,0.61836,1,1.00356,0.00618291,0.499177,-0.000559952,0.00288596,-0.0027866,0.00324335,0.00778748,-0.00352559,-0.00137549,0.000864015,-0.0059275,-0.00207398,-0.00386703,0.00097237,-0.00496924,0.000715698,0.00233659,-0.000225513,-0.000583198
-18.7099,0.84479,0.61836,1,0.995736,-0.00259392,0.502653,0.00177156,-0.00511428,-0.00219327,0.000573442,-0.00114923,0.00169044,0.000833515,-0.00279954,0.00194,0.00277472,-0.0023641,0.00212443,0.00505491,-0.00403403,-0.00402068,-0.00395049,0.00514095
-15.6537,1,0.61836,1,0.996474,0.000427845,0.501267,-0.000375227,-0.00397344,0.00105723,0.000913321,-0.00193857,0.00189263,0.000540093,0.000428261,-0.000461845,0.0042674,-0.00184592,-0.00548474,0.00331999,-0.0038437,-0.00349934,-0.00193981,0.00172927
-21.5376,0.406483,0.61836,1,0.998416,0.00102391,0.499506,-0.00314376,-0.00448019,-0.00190687,0.00604313,-0.00045334,0.00158253,-0.00374354,0.0037726,-0.00194443,0.00868612,-0.00149241,-0.00448104,-0.000789021,-0.00366661,-0.00306654,-0.0034151,0.00279047
-20.982,1,0.61836,1,1.00169,0.00411073,0.505182,0.00325289,-0.00533108,1.50539e-05,-0.000181832,0.00413809,-0.0028329,0.00380786,0.00307999,0.00484524,-0.00585237,0.00450307,0.00182073,0.000938075,0.00294437,0.0019898,-0.00195473,-0.00234941
-20.0878,0.847739,0.61836,1,1.00487,-0.000717333,0.501938,-0.00419527,0.00280243,-0.00217662,0.00382506,0.000609764,-0.0081054,-0.000842818,-0.00454559,-0.00113735,-0.00238314,0.00183842,0.00218266,-0.00524663,-0.00134562,0.00507297,-0.000494894,-0.000355773
-20.8002,0.935291,0.61836,1,1.00107,-0.00341518,0.49921,0.00310651,0.000494654,0.000382881,-0.00503352,-0.000940356,0.00834909,0.00244691,0.00708705,0.000914792,0.000945659,-0.000989661,-0.0019333,0.00481578,0.000448848,-0.00516403,-0.000571723,0.00136206
-17.6315,1,0.61836,1,0.996982,0.00193729,0.499999,-0.00235982,0.000825035,-0.00242041,0.00415361,0.00102797,-0.00583883,-0.00285514,-0.00481117,0.00101864,-0.00151927,0.00171497,0.0050396,-0.00457209,-0.00143006,0.00301218,0.00144909,0.000317369
-16.6624,0.623302,0.61836,1,1.00291,0.000773912,0.501323,0.00137316,-0.00215008,-0.000760131,-0.00435939,2.07849e-07,0.00182388,0.00108537,0.00192184,-0.00611644,0.00290914,-0.000981061,-0.000196467,0.00689983,-3.96254e-05,-0.00362234,0.00123571,-0.000862595
-16.7141,0.829435,0.61836,1,0.997212,0.00362837,0.497278,-0.00342885,-0.0034961,-0.00206937,-0.00167979,0.00300165,0.00251206,-0.0011712,9.98195e-05,-0.00183396,9.42446e-05,0.00418437,-0.00416458,-0.00199303,0.00322674,-0.00080301,-0.000623238,-0.00506665
-18.6138,0.613381,0.61836,1,0.997156,-0.000298056,0.49396,-0.00544915,0.00316774,-0.0010695,0.00187989,-0.00044834,0.00269483,0.00221109,0.000125729,0.00176896,0.00294751,-0.000348007,-0.0011366,-0.00396135,-0.0061831,-0.00442076,-0.00232579,7.41169e-05
-20.2684,0.883562,0.61836,1,0.99802,0.000430682,0.50603,0.00504382,-0.00252603,0.00185762,-0.00178806,0.00237391,-0.00267153,-0.00300376,-8.0942e-05,0.000865475,-0.00384725,-0.00153094,9.84022e-05,0.00557505,0.00383282,0.00642847,0.00435898,-0.000662207
-25.9944,0.363087,0.61836,1,0.996354,0.00126517,0.502118,0.00960708,0.00120169,-0.00294633,0.00240274,0.00374696,-0.00325432,-0.00553542,-0.00335819,0.00102599,-0.00607626,0.00295026,0.00134615,0.00508893,0.0069039,0.00328927,-0.000996073,0.00405989
-24.2267,1,0.61836,1,1.0031,-0.00365693,0.497212,-0.00971824,0.000638789,0.000522427,-0.00287784,-5.92598e-07,-0.000209452,0.00430369,0.00511365,-0.00168796,0.00432222,-0.00312573,-0.0024525,-0.00478454,-0.0064747,-0.00217556,-0.00267764,-0.00364926
-18.2729,1,0.61836,1,0.999878,-0.00296519,0.500214,-0.000443059,8.20213e-05,0.000154002,-0.00455451,-0.00033489,-0.000125499,0.00627552,0.0021079,0.00137309,0.00336688,-0.00498046,-0.000486119,-0.00513534,-0.00569385,-0.00169678,-0.00278955,-0.00106557
-16.0439,1,0.61836,1,1.00262,-0.00358395,0.502842,-0.000452725,0.00060331,0.000154818,-0.00272181,0.00457868,-0.00117838,-0.00102955,0.000552594,-0.000239213,-0.000382512,0.00386959,-0.00372873,0.00169677,0.00127135,7.71153e-05,0.00633484,-0.00294739
-19.9191,0.416711,0.61836,1,1.01044,0.000846742,0.501854,0.000811917,-0.00542041,0.00174524,0.0023746,0.0033042,-0.00168216,-0.00120894,-0.000153188,-0.00202206,0.00244413,0.00158846,0.0027266,0.00195805,0.00110538,0.000906903,0.00756262,-0.00452603
-22.3699,0.766743,0.61836,1,1.00554,-5.56452e-05,0.504522,-0.000706216,-0.00553593,0.00289813,0.0079763,0.00291529,-0.000248428,-0.00283306,0.00196533,-0.00133823,0.00150981,0.00742195,0.00105509,-0.00072531,-0.00274377,0.000472708,0.00478528,-0.00378401
-19.0475,0.442973,0.61836,1,1.00794,0.00276349,0.504799,0.00445722,-0.00304416,0.00192891,0.000906842,0.00210661,0.0049913,-0.00428152,1.0072e-05,-0.00499946,-0.0021347,0.000396561,-0.00285981,-0.00282925,-0.00269984,-0.00109187,7.96959e-05,0.00065534
-20.2037,0.645403,0.61836,1,1.01156,0.0047823,0.502756,0.000398926,-0.00439381,0.00401281,0.00320097,-0.00239894,0.00017568,-0.00119195,0.00233927,-0.000996513,-0.000901892,0.00585563,0.0016147,0.00107932,-0.0022676,-0.00260588,0.00251553,0.00283077
-19.5991,0.858784,0.61836,1,0.992935,-0.00394541,0.498145,0.0012943,0.00463427,-0.00200296,-0.00432927,0.00419657,-0.00204349,-0.00100373,0.000155523,9.97869e-05,0.00148659,-0.00721081,0.00350759,-0.00125507,0.00295685,-0.000903446,-0.00356634,-0.00248799
-16.2299,1,0.61836,1,1.00296,0.00239717,0.501032,-0.000160757,-0.00293298,0.00026687,0.00297237,-0.00298372,0.000591296,0.00262374,0.00155503,0.00057995,-0.00276586,0.00587097,-0.00675413,0.000862317,0.000188686,-0.00164848,0.0013586,0.00121527
-15.9432,0.656474,0.61836,1,0.996122,-0.00193913,0.49918,0.00189611,0.000276163,0.00236493,-0.00235474,-0.000102853,0.00445594,0.000904836,0.000597799,0.000282402,0.00228215,-0.00780903,0.00397538,0.0018189,-0.000936697,-0.000729598,-0.000458679,-0.00126999
-13.1359,0.403518,0.61836,1,1.00021,-0.000383493,0.503535,-0.00310927,-0.000627672,1.36684e-05,-0.00145743,-0.000993327,0.00146023,-0.000152213,-0.00303878,-0.00154607,-0.000254405,-0.00220827,-0.000292048,-0.00261858,-0.0038814,0.00207159,0.00238184,-0.00184164
-13.1359,0.531381,0.61836,1,1.00021,-0.000383493,0.503535,-0.00310927,-0.000627672,1.36684e-05,-0.00145743,-0.000993327,0.00146023,-0.000152213,-0.00303878,-0.00154607,-0.000254405,-0.00220827,-0.000292048,-0.00261858,-0.0038814,0.00207159,0.00238184,-0.00184164
-12.7063,0.614844,0.61836,1,0.996908,-0.00252286,0.498113,-0.00104783,0.0022929,-0.000746222,0.000811984,0.00319095,-0.000749318,0.000700307,0.000929285,0.00124361,-0.00242133,0.000485915,0.000655046,0.00192321,0.00131716,0.00125954,-0.000331495,0.00471823
-12.7063,0.431374,0.61836,1,0.996908,-0.00252286,0.498113,-0.00104783,0.0022929,-0.000746222,0.000811984,0.00319095,-0.000749318,0.000700307,0.000929285,0.00124361,-0.00242133,0.000485915,0.000655046,0.00192321,0.00131716,0.00125954,-0.000331495,0.00471823
-17.8034,0.662182,0.61836,1,1.00513,-0.00219245,0.500501,-0.00150232,0.00163859,0.00229427,0.00529797,-0.00214258,0.00294789,-0.00446692,0.00279788,-0.000638425,0.000508472,-0.00222902,0.000347274,-0.00117541,0.00740537,0.00321495,-0.000139859,0.00198735
-15.5921,1,0.61836,1,0.993637,0.00209431,0.497727,0.00110905,-0.00169448,0.00448737,-0.00204651,0.000997612,0.000386225,-2.79582e-05,-0.000519267,-0.00433416,-0.0019469,-0.00220207,-0.00043014,-0.00497014,-0.000617011,0.00276319,-0.0028636,0.000987193
-14.5188,0.689725,0.61836,1,0.994493,-0.00242887,0.497656,0.000881999,-0.00329973,0.00166639,-0.00258664,-0.00460003,0.00170879,0.00149309,0.000629896,-0.00244445,-0.000713802,-0.00253663,0.00184055,-0.00226591,-0.000541444,-0.000610295,0.00216226,0.0025477
-15.7364,0.512578,0.61836,1,1.00037,0.00127425,0.500908,-0.00133269,-0.000283926,-0.00242294,0.0031998,0.00418555,-0.00250871,-0.000991793,-7.4129e-05,0.00451228,-0.000802637,0.00167847,-0.00388429,0.00554093,-0.00031461,-0.0012542,0.00391643,0.000745278
